AphiaID,ScientificName,Authority,AphiaID_accepted,ScientificName_accepted,Authority_accepted,taxonRank,Kingdom,Phylum,Class,Order,Family,Genus,Subgenus,Species,Subspecies,Marine,Brackish,Fresh,Terrestrial,taxonomicStatus,Unacceptreason,LSID,Citation
246868,Nitzschia turgidula,"Hustedt, 1958",246868,Nitzschia turgidula,"Hustedt, 1958",Species,Chromista,Ochrophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,,turgidula,,,,,,uncertain,unassessed,urn:lsid:marinespecies.org:taxname:246868,"Kociolek, J.P.; Balasubramanian, K.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2018). DiatomBase. Nitzschia turgidula Hustedt, 1958. Accessed through: Moestrup, Ø.;  Akselmann, R.;  Fraga, S.; Hoppenrath, M.; Iwataki, M.; Komárek, J.; Larsen, J.; Lundholm, N.; Zingone, A. (Eds) (2009 onwards) IOC-UNESCO Taxonomic Reference List of Harmful Micro Algae at: http://www.marinespecies.org/HAB/aphia.php?p=taxdetails&id=246868 on 2019-07-16"
156692,Nodularia,"Mertens ex Bornet & Flahault, 1886",156692,Nodularia,"Mertens ex Bornet & Flahault, 1886",Genus,Bacteria,Cyanobacteria,Cyanophyceae,Nostocales,Nostocaceae,Nodularia,,,,1,,,,accepted,,urn:lsid:marinespecies.org:taxname:156692,"Guiry, M.D. & Guiry, G.M. (2018). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Nodularia Mertens ex Bornet & Flahault, 1886. Accessed through: Moestrup, Ø.;  Akselmann, R.;  Fraga, S.; Hoppenrath, M.; Iwataki, M.; Komárek, J.; Larsen, J.; Lundholm, N.; Zingone, A. (Eds) (2009 onwards) IOC-UNESCO Taxonomic Reference List of Harmful Micro Algae at: http://www.marinespecies.org/HAB./aphia.php?p=taxdetails&id=156692 on 2019-07-16"
160566,Nodularia spumigena,"Mertens ex Bornet & Flahault, 1886",160566,Nodularia spumigena,"Mertens ex Bornet & Flahault, 1886",Species,Bacteria,Cyanobacteria,Cyanophyceae,Nostocales,Nostocaceae,Nodularia,,spumigena,,,1,1,1,accepted,,urn:lsid:marinespecies.org:taxname:160566,"Guiry, M.D. & Guiry, G.M. (2018). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Nodularia spumigena Mertens ex Bornet & Flahault, 1886. Accessed through: Moestrup, Ø.;  Akselmann, R.;  Fraga, S.; Hoppenrath, M.; Iwataki, M.; Komárek, J.; Larsen, J.; Lundholm, N.; Zingone, A. (Eds) (2009 onwards) IOC-UNESCO Taxonomic Reference List of Harmful Micro Algae at: http://www.marinespecies.org/HAB/aphia.php?p=taxdetails&id=160566 on 2019-07-16"
146584,Nostocaceae,"Eichler, 1886",146584,Nostocaceae,"Eichler, 1886",Family,Bacteria,Cyanobacteria,Cyanophyceae,Nostocales,Nostocaceae,,,,,1,,,,accepted,,urn:lsid:marinespecies.org:taxname:146584,"Guiry, M.D. & Guiry, G.M. (2018). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Nostocaceae Eichler, 1886. Accessed through: Moestrup, Ø.;  Akselmann, R.;  Fraga, S.; Hoppenrath, M.; Iwataki, M.; Komárek, J.; Larsen, J.; Lundholm, N.; Zingone, A. (Eds) (2009 onwards) IOC-UNESCO Taxonomic Reference List of Harmful Micro Algae at: http://www.marinespecies.org/HAB/aphia.php?p=taxdetails&id=146584 on 2019-07-16"
146547,Nostocales,,146547,Nostocales,,Order,Bacteria,Cyanobacteria,Cyanophyceae,Nostocales,,,,,,1,,,,accepted,,urn:lsid:marinespecies.org:taxname:146547,"Guiry, M.D. & Guiry, G.M. (2018). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Nostocales. Accessed through: Moestrup, Ø.;  Akselmann, R.;  Fraga, S.; Hoppenrath, M.; Iwataki, M.; Komárek, J.; Larsen, J.; Lundholm, N.; Zingone, A. (Eds) (2009 onwards) IOC-UNESCO Taxonomic Reference List of Harmful Micro Algae at: http://www.marinespecies.org/hab/aphia.php?p=taxdetails&id=146547 on 2019-07-16"
368681,Nostocophycideae,,368681,Nostocophycideae,,Subclass,Bacteria,Cyanobacteria,Cyanophyceae,,,,,,,1,,,,accepted,,urn:lsid:marinespecies.org:taxname:368681,"Guiry, M.D. & Guiry, G.M. (2018). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Nostocophycideae. Accessed through: Moestrup, Ø.;  Akselmann, R.;  Fraga, S.; Hoppenrath, M.; Iwataki, M.; Komárek, J.; Larsen, J.; Lundholm, N.; Zingone, A. (Eds) (2009 onwards) IOC-UNESCO Taxonomic Reference List of Harmful Micro Algae at: http://www.marinespecies.org/HAB./aphia.php?p=taxdetails&id=368681 on 2019-07-16"
345465,Ochrophyta,"Cavalier-Smith, 1995",345465,Ochrophyta,"Cavalier-Smith, 1995",Phylum,Chromista,Ochrophyta,,,,,,,,1,,,,accepted,,urn:lsid:marinespecies.org:taxname:345465,HABs (2018). Ochrophyta. Accessed at: http://www.marinespecies.org/hab/aphia.php?p=taxdetails&id=345465 on 2019-07-16
233763,Olisthodiscus,"N.Carter, 1937",233763,Olisthodiscus,"N.Carter, 1937",Genus,Chromista,Ochrophyta,Raphidophyceae,Chattonellales,Chattonellaceae,Olisthodiscus,,,,,,,,accepted,,urn:lsid:marinespecies.org:taxname:233763,"Guiry, M.D. & Guiry, G.M. (2018). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Olisthodiscus N.Carter, 1937. Accessed through: Moestrup, Ø.;  Akselmann, R.;  Fraga, S.; Hoppenrath, M.; Iwataki, M.; Komárek, J.; Larsen, J.; Lundholm, N.; Zingone, A. (Eds) (2009 onwards) IOC-UNESCO Taxonomic Reference List of Harmful Micro Algae at: http://www.marinespecies.org/hab/aphia.php?p=taxdetails&id=233763 on 2019-07-16"
246850,Olisthodiscus carterae,"Hulburt, 1965",160585,Heterosigma akashiwo,"(Y.Hada) Y.Hada ex Y.Hara & M.Chihara, 1987",Species,Chromista,Ochrophyta,Raphidophyceae,Chattonellales,Chattonellaceae,Olisthodiscus,,carterae,,,1,,0,unaccepted,synonym,urn:lsid:marinespecies.org:taxname:246850,"Guiry, M.D. & Guiry, G.M. (2018). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Olisthodiscus carterae Hulburt, 1965. Accessed through: Moestrup, Ø.;  Akselmann, R.;  Fraga, S.; Hoppenrath, M.; Iwataki, M.; Komárek, J.; Larsen, J.; Lundholm, N.; Zingone, A. (Eds) (2009 onwards) IOC-UNESCO Taxonomic Reference List of Harmful Micro Algae at: http://www.marinespecies.org/HAB./aphia.php?p=taxdetails&id=246850 on 2019-07-16"
146548,Oscillatoriaceae,"Engler, 1898",146548,Oscillatoriaceae,"Engler, 1898",Family,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,Oscillatoriaceae,,,,,1,,,,accepted,,urn:lsid:marinespecies.org:taxname:146548,"HABs (2018). Oscillatoriaceae Engler, 1898. Accessed at: http://www.marinespecies.org/HAB./aphia.php?p=taxdetails&id=146548 on 2019-07-16"
146603,Oscillatoriales,"Cavalier-Smith, 2002",146603,Oscillatoriales,"Cavalier-Smith, 2002",Order,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,,,,,,1,,,,accepted,,urn:lsid:marinespecies.org:taxname:146603,HABs (2018). Oscillatoriales. Accessed at: http://www.marinespecies.org/hab/aphia.php?p=taxdetails&id=146603 on 2019-07-16
368682,Oscillatoriophycideae,,368682,Oscillatoriophycideae,,Subclass,Bacteria,Cyanobacteria,Cyanophyceae,,,,,,,1,,,,accepted,,urn:lsid:marinespecies.org:taxname:368682,HABs (2018). Oscillatoriophycideae. Accessed at: http://www.marinespecies.org/hab/aphia.php?p=taxdetails&id=368682 on 2019-07-16
109431,Ostreopsidaceae,"Lindemann, 1928",109431,Ostreopsidaceae,"Lindemann, 1928",Family,Chromista,Myzozoa,Dinophyceae,Gonyaulacales,Ostreopsidaceae,,,,,1,,,,accepted,,urn:lsid:marinespecies.org:taxname:109431,"Guiry, M.D. & Guiry, G.M. (2018). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Ostreopsidaceae Lindemann, 1928. Accessed through: Moestrup, Ø.;  Akselmann, R.;  Fraga, S.; Hoppenrath, M.; Iwataki, M.; Komárek, J.; Larsen, J.; Lundholm, N.; Zingone, A. (Eds) (2009 onwards) IOC-UNESCO Taxonomic Reference List of Harmful Micro Algae at: http://www.marinespecies.org/HAB/aphia.php?p=taxdetails&id=109431 on 2019-07-16"
109524,Ostreopsis,"J.Schmidt, 1901",109524,Ostreopsis,"J.Schmidt, 1901",Genus,Chromista,Myzozoa,Dinophyceae,Gonyaulacales,Ostreopsidaceae,Ostreopsis,,,,1,,,,accepted,,urn:lsid:marinespecies.org:taxname:109524,"Guiry, M.D. & Guiry, G.M. (2018). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Ostreopsis J.Schmidt, 1901. Accessed through: Moestrup, Ø.;  Akselmann, R.;  Fraga, S.; Hoppenrath, M.; Iwataki, M.; Komárek, J.; Larsen, J.; Lundholm, N.; Zingone, A. (Eds) (2009 onwards) IOC-UNESCO Taxonomic Reference List of Harmful Micro Algae at: http://www.marinespecies.org/hab/aphia.php?p=taxdetails&id=109524 on 2019-07-16"
1023403,Ostreopsis fattorussoi,"Accoroni, Romagnoli & Totti, 2016",1023403,Ostreopsis fattorussoi,"Accoroni, Romagnoli & Totti, 2016",Species,Chromista,Myzozoa,Dinophyceae,Gonyaulacales,Ostreopsidaceae,Ostreopsis,,fattorussoi,,1,,0,0,accepted,,urn:lsid:marinespecies.org:taxname:1023403,"Guiry, M.D. & Guiry, G.M. (2018). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Ostreopsis fattorussoi Accoroni, Romagnoli & Totti, 2016. Accessed through: Moestrup, Ø.;  Akselmann, R.;  Fraga, S.; Hoppenrath, M.; Iwataki, M.; Komárek, J.; Larsen, J.; Lundholm, N.; Zingone, A. (Eds) (2009 onwards) IOC-UNESCO Taxonomic Reference List of Harmful Micro Algae at: http://marinespecies.org/hab/aphia.php?p=taxdetails&id=1023403 on 2019-07-16"
233707,Ostreopsis heptagona,"D.R.Norris, J.W.Bomber & Balech, 1985",233707,Ostreopsis heptagona,"D.R.Norris, J.W.Bomber & Balech, 1985",Species,Chromista,Myzozoa,Dinophyceae,Gonyaulacales,Ostreopsidaceae,Ostreopsis,,heptagona,,1,,0,0,accepted,,urn:lsid:marinespecies.org:taxname:233707,"Guiry, M.D. & Guiry, G.M. (2018). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Ostreopsis heptagona D.R.Norris, J.W.Bomber & Balech, 1985. Accessed through: Moestrup, Ø.;  Akselmann, R.;  Fraga, S.; Hoppenrath, M.; Iwataki, M.; Komárek, J.; Larsen, J.; Lundholm, N.; Zingone, A. (Eds) (2009 onwards) IOC-UNESCO Taxonomic Reference List of Harmful Micro Algae at: http://www.marinespecies.org/hab/aphia.php?p=taxdetails&id=233707 on 2019-07-16"
231881,Ostreopsis lenticularis,"Y.Fukuyo, 1981",231881,Ostreopsis lenticularis,"Y.Fukuyo, 1981",Species,Chromista,Myzozoa,Dinophyceae,Gonyaulacales,Ostreopsidaceae,Ostreopsis,,lenticularis,,1,,0,0,accepted,,urn:lsid:marinespecies.org:taxname:231881,"Guiry, M.D. & Guiry, G.M. (2018). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Ostreopsis lenticularis Y.Fukuyo, 1981. Accessed through: Moestrup, Ø.;  Akselmann, R.;  Fraga, S.; Hoppenrath, M.; Iwataki, M.; Komárek, J.; Larsen, J.; Lundholm, N.; Zingone, A. (Eds) (2009 onwards) IOC-UNESCO Taxonomic Reference List of Harmful Micro Algae at: http://www.marinespecies.org/hab/aphia.php?p=taxdetails&id=231881 on 2019-07-16"
233711,Ostreopsis mascarenensis,"Quod, 1994",233711,Ostreopsis mascarenensis,"Quod, 1994",Species,Chromista,Myzozoa,Dinophyceae,Gonyaulacales,Ostreopsidaceae,Ostreopsis,,mascarenensis,,1,,0,0,accepted,,urn:lsid:marinespecies.org:taxname:233711,"Guiry, M.D. & Guiry, G.M. (2019). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Ostreopsis mascarenensis Quod, 1994. Accessed through: Moestrup, Ø.;  Akselmann-Cardella, R.;  Fraga, S.; Hoppenrath, M.; Iwataki, M.; Komárek, J.; Larsen, J.; Lundholm, N.; Zingone, A. (Eds) (2009 onwards) IOC-UNESCO Taxonomic Reference List of Harmful Micro Algae at: http://www.marinespecies.org/HAB./aphia.php?p=taxdetails&id=233711 on 2019-07-16"
110068,Ostreopsis ovata,"Fukuyo, 1981",110068,Ostreopsis ovata,"Fukuyo, 1981",Species,Chromista,Myzozoa,Dinophyceae,Gonyaulacales,Ostreopsidaceae,Ostreopsis,,ovata,,1,,0,0,accepted,,urn:lsid:marinespecies.org:taxname:110068,"Guiry, M.D. & Guiry, G.M. (2018). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Ostreopsis ovata Fukuyo, 1981. Accessed through: Moestrup, Ø.;  Akselmann, R.;  Fraga, S.; Hoppenrath, M.; Iwataki, M.; Komárek, J.; Larsen, J.; Lundholm, N.; Zingone, A. (Eds) (2009 onwards) IOC-UNESCO Taxonomic Reference List of Harmful Micro Algae at: http://www.marinespecies.org/hab/aphia.php?p=taxdetails&id=110068 on 2019-07-16"
889864,Ostreopsis rhodesiae,"Verma, Hoppenrath & S.A.Murray, 2016",889864,Ostreopsis rhodesiae,"Verma, Hoppenrath & S.A.Murray, 2016",Species,Chromista,Myzozoa,Dinophyceae,Gonyaulacales,Ostreopsidaceae,Ostreopsis,,rhodesiae,,1,0,0,0,accepted,,urn:lsid:marinespecies.org:taxname:889864,"Guiry, M.D. & Guiry, G.M. (2018). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Ostreopsis rhodesiae Verma, Hoppenrath & S.A.Murray, 2016. Accessed through: Moestrup, Ø.;  Akselmann, R.;  Fraga, S.; Hoppenrath, M.; Iwataki, M.; Komárek, J.; Larsen, J.; Lundholm, N.; Zingone, A. (Eds) (2009 onwards) IOC-UNESCO Taxonomic Reference List of Harmful Micro Algae at: http://www.marinespecies.org/hab/aphia.php?p=taxdetails&id=889864 on 2019-07-16"
233712,Ostreopsis siamensis,"Johs.Schmidt, 1901",233712,Ostreopsis siamensis,"Johs.Schmidt, 1901",Species,Chromista,Myzozoa,Dinophyceae,Gonyaulacales,Ostreopsidaceae,Ostreopsis,,siamensis,,1,,0,0,accepted,,urn:lsid:marinespecies.org:taxname:233712,"Guiry, M.D. & Guiry, G.M. (2018). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Ostreopsis siamensis Johs.Schmidt, 1901. Accessed through: Moestrup, Ø.;  Akselmann, R.;  Fraga, S.; Hoppenrath, M.; Iwataki, M.; Komárek, J.; Larsen, J.; Lundholm, N.; Zingone, A. (Eds) (2009 onwards) IOC-UNESCO Taxonomic Reference List of Harmful Micro Algae at: http://www.marinespecies.org/hab/aphia.php?p=taxdetails&id=233712 on 2019-07-16"
231781,Oxyphysaceae,"Sournia, 1984",231781,Oxyphysaceae,"Sournia, 1984",Family,Chromista,Myzozoa,Dinophyceae,Dinophysiales,Oxyphysaceae,,,,,,,,,accepted,,urn:lsid:marinespecies.org:taxname:231781,"Guiry, M.D. & Guiry, G.M. (2018). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Oxyphysaceae Sournia, 1984. Accessed through: Moestrup, Ø.;  Akselmann, R.;  Fraga, S.; Hoppenrath, M.; Iwataki, M.; Komárek, J.; Larsen, J.; Lundholm, N.; Zingone, A. (Eds) (2009 onwards) IOC-UNESCO Taxonomic Reference List of Harmful Micro Algae at: http://www.marinespecies.org/hab/aphia.php?p=taxdetails&id=231781 on 2019-07-16"
345502,Pelagomonadaceae,,345502,Pelagomonadaceae,,Family,Chromista,Ochrophyta,Pelagophyceae,Pelagomonadales,Pelagomonadaceae,,,,,1,,,,accepted,,urn:lsid:marinespecies.org:taxname:345502,"Guiry, M.D. & Guiry, G.M. (2018). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Pelagomonadaceae. Accessed through: Moestrup, Ø.;  Akselmann, R.;  Fraga, S.; Hoppenrath, M.; Iwataki, M.; Komárek, J.; Larsen, J.; Lundholm, N.; Zingone, A. (Eds) (2009 onwards) IOC-UNESCO Taxonomic Reference List of Harmful Micro Algae at: http://www.marinespecies.org/hab./aphia.php?p=taxdetails&id=345502 on 2019-07-16"
345501,Pelagomonadales,"R.A.Andersen & G.W.Saunders in Andersen et al., 1993",345501,Pelagomonadales,"R.A.Andersen & G.W.Saunders in Andersen et al., 1993",Order,Chromista,Ochrophyta,Pelagophyceae,Pelagomonadales,,,,,,1,,,,accepted,,urn:lsid:marinespecies.org:taxname:345501,"Guiry, M.D. & Guiry, G.M. (2018). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Pelagomonadales. Accessed through: Moestrup, Ø.;  Akselmann, R.;  Fraga, S.; Hoppenrath, M.; Iwataki, M.; Komárek, J.; Larsen, J.; Lundholm, N.; Zingone, A. (Eds) (2009 onwards) IOC-UNESCO Taxonomic Reference List of Harmful Micro Algae at: http://marinespecies.org/HAB/aphia.php?p=taxdetails&id=345501 on 2019-07-16"
345500,Pelagophyceae,"R.A.Andersen & G.W.Saunders in R.A. Andersen, G.W. Saunders & M.P. Paskind, 1993",345500,Pelagophyceae,"R.A.Andersen & G.W.Saunders in R.A. Andersen, G.W. Saunders & M.P. Paskind, 1993",Class,Chromista,Ochrophyta,Pelagophyceae,,,,,,,1,,,,accepted,,urn:lsid:marinespecies.org:taxname:345500,"Guiry, M.D. & Guiry, G.M. (2018). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Pelagophyceae. Accessed through: Moestrup, Ø.;  Akselmann, R.;  Fraga, S.; Hoppenrath, M.; Iwataki, M.; Komárek, J.; Larsen, J.; Lundholm, N.; Zingone, A. (Eds) (2009 onwards) IOC-UNESCO Taxonomic Reference List of Harmful Micro Algae at: http://www.marinespecies.org/hab./aphia.php?p=taxdetails&id=345500 on 2019-07-16"
591213,Pelagophycia,,591213,Pelagophycia,,Superorder,Chromista,Ochrophyta,Dictyochophyceae,,,,,,,,,,,accepted,,urn:lsid:marinespecies.org:taxname:591213,"Guiry, M.D. & Guiry, G.M. (2018). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Pelagophycia. Accessed through: Moestrup, Ø.;  Akselmann, R.;  Fraga, S.; Hoppenrath, M.; Iwataki, M.; Komárek, J.; Larsen, J.; Lundholm, N.; Zingone, A. (Eds) (2009 onwards) IOC-UNESCO Taxonomic Reference List of Harmful Micro Algae at: http://www.marinespecies.org/hab/aphia.php?p=taxdetails&id=591213 on 2019-07-16"
562634,Peridinea,,562634,Peridinea,,Class,Chromista,Myzozoa,Peridinea,,,,,,,1,1,1,0,accepted,,urn:lsid:marinespecies.org:taxname:562634,"Guiry, M.D. & Guiry, G.M. (2018). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Peridinea. Accessed through: Moestrup, Ø.;  Akselmann, R.;  Fraga, S.; Hoppenrath, M.; Iwataki, M.; Komárek, J.; Larsen, J.; Lundholm, N.; Zingone, A. (Eds) (2009 onwards) IOC-UNESCO Taxonomic Reference List of Harmful Micro Algae at: http://www.marinespecies.org/hab/aphia.php?p=taxdetails&id=562634 on 2019-07-16"
109433,Peridiniaceae,"Ehrenberg, 1831",109433,Peridiniaceae,"Ehrenberg, 1831",Family,Chromista,Myzozoa,Dinophyceae,Peridiniales,Peridiniaceae,,,,,1,,,,accepted,,urn:lsid:marinespecies.org:taxname:109433,"Guiry, M.D. & Guiry, G.M. (2018). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Peridiniaceae Ehrenberg, 1831. Accessed through: Moestrup, Ø.;  Akselmann, R.;  Fraga, S.; Hoppenrath, M.; Iwataki, M.; Komárek, J.; Larsen, J.; Lundholm, N.; Zingone, A. (Eds) (2009 onwards) IOC-UNESCO Taxonomic Reference List of Harmful Micro Algae at: http://www.marinespecies.org/hab/aphia.php?p=taxdetails&id=109433 on 2019-07-16"
109394,Peridiniales,"Haeckel, 1894",109394,Peridiniales,"Haeckel, 1894",Order,Chromista,Myzozoa,Dinophyceae,Peridiniales,,,,,,1,,,,accepted,,urn:lsid:marinespecies.org:taxname:109394,"Guiry, M.D. & Guiry, G.M. (2018). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Peridiniales. Accessed through: Moestrup, Ø.;  Akselmann, R.;  Fraga, S.; Hoppenrath, M.; Iwataki, M.; Komárek, J.; Larsen, J.; Lundholm, N.; Zingone, A. (Eds) (2009 onwards) IOC-UNESCO Taxonomic Reference List of Harmful Micro Algae at: http://www.marinespecies.org/HAB./aphia.php?p=taxdetails&id=109394 on 2019-07-16"
231843,Peridiniales incertae sedis,,231843,Peridiniales incertae sedis,,Family,Chromista,Myzozoa,Dinophyceae,Peridiniales,Peridiniales incertae sedis,,,,,1,,,,accepted,not used,urn:lsid:marinespecies.org:taxname:231843,"Guiry, M.D. & Guiry, G.M. (2018). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Peridiniales incertae sedis. Accessed through: Moestrup, Ø.;  Akselmann, R.;  Fraga, S.; Hoppenrath, M.; Iwataki, M.; Komárek, J.; Larsen, J.; Lundholm, N.; Zingone, A. (Eds) (2009 onwards) IOC-UNESCO Taxonomic Reference List of Harmful Micro Algae at: http://www.marinespecies.org/HAB./aphia.php?p=taxdetails&id=231843 on 2019-07-16"
